Order ID,Order Date,Region,City,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode,Year,Month,Month_Name,Profit_Margin
10210,2023-12-24,East,Ranchi,Electronics,Headphones,3,62485,5,178082.25,27415.31,Net Banking,2023,12,December,0.1539474596710228
10211,2024-03-16,West,Mumbai,Groceries,Spices,5,18762,5,89119.5,6850.32,Credit Card,2024,3,March,0.07686667900964435
10212,2024-05-06,South,Bangalore,Electronics,Headphones,5,76126,10,342567.0,48726.33,COD,2024,5,May,0.1422388321116745
10213,2025-03-20,West,Surat,Clothing,Women's Wear,2,60550,10,108990.0,22383.22,Debit Card,2025,3,March,0.20536948343884762
10214,2024-01-11,South,Chennai,Groceries,Oil,3,42839,5,122091.15,30284.02,COD,2024,1,January,0.24804435047093915
10215,2024-03-03,South,Bangalore,Furniture,Sofa,4,21265,0,85060.0,4989.48,Net Banking,2024,3,March,0.05865835880554902
10216,2025-07-17,South,Bangalore,Furniture,Bed,3,50927,15,129863.85,11599.47,UPI,2025,7,July,0.08932023808011236
10217,2025-03-08,East,Patna,Books,Fiction,4,29195,15,99263.0,7993.99,UPI,2025,3,March,0.08053343138933942
10218,2024-12-01,North,Delhi,Sports,Tennis Racket,5,39970,20,159880.0,13769.85,Net Banking,2024,12,December,0.08612615711783839
10219,2025-03-07,North,Jaipur,Electronics,Headphones,4,19169,10,69008.4,15768.95,UPI,2025,3,March,0.22850768891903017
10220,2024-11-22,South,Coimbatore,Toys,RC Car,3,12676,15,32323.8,4419.76,UPI,2024,11,November,0.1367339236104666
10221,2025-01-10,West,Pune,Beauty,Shampoo,4,16526,15,56188.4,9406.6,Debit Card,2025,1,January,0.16741177894369658
10222,2024-03-03,South,Coimbatore,Furniture,Chair,4,4135,15,14059.0,765.58,Debit Card,2024,3,March,0.054454797638523365
10223,2024-10-02,West,Ahmedabad,Beauty,Lipstick,2,22859,5,43432.1,8765.28,Credit Card,2024,10,October,0.2018157077369043
10224,2025-09-04,West,Pune,Books,Non-Fiction,2,77443,15,131653.1,24358.19,Net Banking,2025,9,September,0.1850179752698569
10225,2023-11-12,West,Pune,Kitchen,Mixer Grinder,3,70729,0,212187.0,12130.56,UPI,2023,11,November,0.05716919509677784
10226,2024-05-14,West,Mumbai,Kitchen,Mixer Grinder,5,57741,0,288705.0,70358.14,Net Banking,2024,5,May,0.24370253372820005
10227,2024-07-18,North,Chandigarh,Groceries,Rice,5,65635,10,295357.5,58308.1,COD,2024,7,July,0.19741533565255664
10228,2025-09-03,North,Jaipur,Groceries,Spices,3,17427,10,47052.9,10506.97,Net Banking,2025,9,September,0.2233012205411356
10229,2024-05-04,South,Coimbatore,Clothing,Accessories,5,41707,10,187681.5,30495.34,Net Banking,2024,5,May,0.16248452830992932
10230,2024-08-07,West,Goa,Kitchen,Cookware Set,3,12925,20,31020.0,2254.01,Net Banking,2024,8,August,0.0726631205673759
10231,2024-11-06,East,Ranchi,Sports,Cricket Bat,4,28451,20,91043.2,17254.47,UPI,2024,11,November,0.18951959069979968
10232,2024-02-16,North,Amritsar,Home Decor,Wall Art,1,46500,20,37200.0,7575.46,UPI,2024,2,February,0.20364139784946236
10233,2024-11-28,South,Coimbatore,Home Decor,Clock,4,73548,20,235353.6,32457.28,UPI,2024,11,November,0.13790857671180726
10234,2025-08-14,East,Bhubaneswar,Home Decor,Clock,3,51697,5,147336.45,21418.07,COD,2025,8,August,0.14536844073547311
10235,2025-07-17,East,Guwahati,Groceries,Sugar,1,39944,15,33952.4,7336.34,Debit Card,2025,7,July,0.21607721398192764
10236,2025-02-04,West,Surat,Beauty,Shampoo,4,18454,20,59052.8,3756.64,Debit Card,2025,2,February,0.06361493443155955
10237,2024-12-14,South,Hyderabad,Electronics,Headphones,2,30222,0,60444.0,5067.9,Net Banking,2024,12,December,0.08384455032757593
10238,2024-02-01,South,Bangalore,Books,Biography,5,7034,15,29894.5,7348.88,COD,2024,2,February,0.24582715884192746
10239,2025-07-15,East,Guwahati,Electronics,Headphones,5,57335,20,229340.0,28515.03,Net Banking,2025,7,July,0.12433517920990668
10240,2024-10-26,South,Thiruvananthapuram,Clothing,Women's Wear,4,9093,10,32734.8,4322.02,COD,2024,10,October,0.1320313550105698
10241,2023-10-30,East,Bhubaneswar,Kitchen,Juicer,2,34565,15,58760.5,13789.31,Credit Card,2023,10,October,0.23466971860348362
10242,2023-12-29,South,Coimbatore,Home Decor,Wall Art,5,52040,0,260200.0,18189.62,COD,2023,12,December,0.06990630284396618
10243,2025-02-13,East,Kolkata,Electronics,Camera,2,53365,20,85384.0,15861.81,Debit Card,2025,2,February,0.18577028483088165
10244,2024-09-19,South,Coimbatore,Sports,Tennis Racket,4,15498,0,61992.0,5890.9,Credit Card,2024,9,September,0.09502677764872887
10245,2023-10-30,West,Goa,Kitchen,Mixer Grinder,1,3128,15,2658.8,362.44,UPI,2023,10,October,0.13631713554987213
10246,2024-03-31,South,Bangalore,Clothing,Men's Wear,5,23664,15,100572.0,22121.16,COD,2024,3,March,0.21995346617348766
10247,2025-02-24,South,Thiruvananthapuram,Groceries,Spices,2,28416,10,51148.8,5324.04,Net Banking,2025,2,February,0.10408924549549549
10248,2025-03-18,East,Bhubaneswar,Furniture,Cabinet,1,59778,15,50811.3,8498.57,Debit Card,2025,3,March,0.16725748012745195
10249,2024-06-13,East,Ranchi,Electronics,Smartwatch,4,31095,15,105723.0,22061.05,Debit Card,2024,6,June,0.20866840706374204
10250,2023-10-18,East,Kolkata,Furniture,Table,2,50258,15,85438.6,10418.46,UPI,2023,10,October,0.12194090258969598
10251,2024-09-24,West,Pune,Home Decor,Clock,2,60360,5,114684.0,11743.67,Credit Card,2024,9,September,0.1024002476369851
10252,2024-03-02,North,Lucknow,Toys,Doll,2,63148,5,119981.2,23234.02,COD,2024,3,March,0.19364717139018447
10253,2024-05-21,South,Hyderabad,Clothing,Men's Wear,5,57913,0,289565.0,61458.27,COD,2024,5,May,0.21224343411669228
10254,2025-01-16,West,Goa,Clothing,Women's Wear,2,58276,10,104896.8,17061.36,COD,2025,1,January,0.16264900359210197
10255,2023-11-07,East,Ranchi,Home Decor,Cushion,5,6472,10,29124.0,7277.61,Debit Card,2023,11,November,0.24988360115368766
10256,2025-01-12,North,Amritsar,Electronics,Headphones,3,3517,5,10023.45,1456.11,UPI,2025,1,January,0.14527034105023717
10257,2024-03-28,West,Pune,Groceries,Spices,3,7479,20,17949.6,2704.4,Net Banking,2024,3,March,0.1506663101127602
10258,2024-10-21,North,Jaipur,Home Decor,Vase,5,72191,10,324859.5,53183.45,Credit Card,2024,10,October,0.16371215864088937
10259,2024-12-15,North,Chandigarh,Clothing,Accessories,1,59846,5,56853.7,9759.16,COD,2024,12,December,0.1716539117067139
10260,2024-06-03,South,Bangalore,Clothing,Women's Wear,1,59828,5,56836.6,8325.15,Net Banking,2024,6,June,0.14647515861258414
10261,2025-08-30,South,Coimbatore,Clothing,Women's Wear,2,27785,0,55570.0,6793.55,UPI,2025,8,August,0.12225211445024294
10262,2024-10-25,East,Patna,Sports,Yoga Mat,3,24823,10,67022.1,14626.79,COD,2024,10,October,0.21823831243724084
10263,2023-11-22,North,Jaipur,Toys,Action Figure,3,50511,10,136379.7,20913.92,COD,2023,11,November,0.1533506819563322
10264,2024-02-05,South,Coimbatore,Kitchen,Juicer,4,39061,20,124995.2,30886.7,Credit Card,2024,2,February,0.24710308875860834
10265,2024-03-07,East,Kolkata,Kitchen,Cookware Set,5,30115,10,135517.5,8531.85,UPI,2024,3,March,0.06295755160772594
10266,2024-10-26,East,Guwahati,Books,Fiction,1,43894,20,35115.2,4820.48,UPI,2024,10,October,0.1372761653073313
10267,2025-02-05,East,Bhubaneswar,Toys,RC Car,3,33800,5,96330.0,11891.6,Net Banking,2025,2,February,0.12344648603757916
10268,2025-03-27,North,Chandigarh,Kitchen,Microwave,2,9711,10,17479.8,2640.87,Credit Card,2025,3,March,0.15108124806919987
10269,2025-02-20,South,Chennai,Toys,Doll,5,57388,20,229552.0,51151.3,UPI,2025,2,February,0.22283099254199484
10270,2024-06-09,South,Thiruvananthapuram,Sports,Yoga Mat,4,27669,20,88540.8,16698.92,Net Banking,2024,6,June,0.18860141313383205
10271,2024-09-29,East,Ranchi,Electronics,Laptop,2,63300,0,126600.0,16591.78,Debit Card,2024,9,September,0.13105671406003158
10272,2025-09-02,East,Bhubaneswar,Home Decor,Wall Art,4,32197,10,115909.2,27119.3,Credit Card,2025,9,September,0.23397021116529146
10273,2024-08-27,East,Bhubaneswar,Toys,RC Car,4,25239,15,85812.6,9112.69,Debit Card,2024,8,August,0.1061929133950026
10274,2024-02-16,South,Thiruvananthapuram,Furniture,Cabinet,4,47304,15,160833.6,35806.38,Credit Card,2024,2,February,0.22262997284149577
10275,2025-04-16,East,Kolkata,Sports,Football,2,19112,10,34401.6,6928.02,Debit Card,2025,4,April,0.2013865634156551
10276,2024-04-14,South,Coimbatore,Electronics,Mobile,5,890,20,3560.0,448.45,UPI,2024,4,April,0.1259691011235955
10277,2024-04-10,North,Lucknow,Beauty,Foundation,4,62321,5,236819.8,40372.4,COD,2024,4,April,0.170477299617684
10278,2025-04-22,West,Surat,Clothing,Women's Wear,5,31545,5,149838.75,36850.09,Credit Card,2025,4,April,0.24593164318308847
10279,2024-09-27,South,Thiruvananthapuram,Beauty,Lipstick,1,77022,5,73170.9,10033.02,COD,2024,9,September,0.13711762462946336
10280,2024-02-06,East,Guwahati,Groceries,Oil,5,31480,10,141660.0,22581.15,Debit Card,2024,2,February,0.15940385429902584
10281,2025-08-17,East,Patna,Sports,Dumbbells,3,77903,15,198652.65,24667.96,UPI,2025,8,August,0.12417634499212571
10282,2024-08-25,East,Ranchi,Sports,Football,4,43141,10,155307.6,29994.41,COD,2024,8,August,0.19312905485629808
10283,2025-06-30,East,Patna,Toys,Board Game,2,41901,5,79611.9,8137.53,Debit Card,2025,6,June,0.10221499549690437
10284,2025-05-10,South,Bangalore,Beauty,Foundation,5,74119,10,333535.5,29686.68,Credit Card,2025,5,May,0.08900605782592858
10285,2025-08-05,South,Hyderabad,Furniture,Cabinet,1,45039,0,45039.0,5713.33,Net Banking,2025,8,August,0.12685294966584515
10286,2024-02-14,West,Mumbai,Kitchen,Microwave,3,23107,10,62388.9,14441.15,Credit Card,2024,2,February,0.2314698608246018
10287,2025-07-23,North,Jaipur,Electronics,Mobile,1,19031,5,18079.45,3429.94,Credit Card,2025,7,July,0.18971484198910918
10288,2025-03-09,East,Patna,Home Decor,Vase,5,6383,5,30319.25,6663.92,COD,2025,3,March,0.21979171648375206
10289,2024-03-30,North,Jaipur,Electronics,Camera,4,19136,10,68889.6,11105.93,Debit Card,2024,3,March,0.16121344876439983
10290,2025-06-23,West,Ahmedabad,Electronics,Camera,1,24046,20,19236.8,1484.91,Net Banking,2025,6,June,0.07719111286700492
10291,2025-04-20,South,Coimbatore,Beauty,Shampoo,5,52962,15,225088.5,19501.98,Credit Card,2025,4,April,0.0866413877208298
10292,2024-07-16,South,Bangalore,Furniture,Sofa,4,697,20,2230.4,407.92,Credit Card,2024,7,July,0.1828909612625538
10293,2023-10-16,West,Goa,Beauty,Foundation,4,64428,0,257712.0,26012.11,Net Banking,2023,10,October,0.10093480319115912
10294,2025-05-10,South,Hyderabad,Beauty,Shampoo,1,15196,5,14436.2,906.84,COD,2025,5,May,0.06281708482841745
10295,2023-11-05,North,Delhi,Furniture,Chair,2,78645,5,149425.5,16809.48,Debit Card,2023,11,November,0.11249405222000261
10296,2024-06-03,South,Bangalore,Clothing,Accessories,4,66392,0,265568.0,59731.79,UPI,2024,6,June,0.2249208865525967
10297,2024-06-09,East,Patna,Home Decor,Lamp,3,53780,5,153273.0,15727.77,Net Banking,2024,6,June,0.1026127889452154
10298,2025-09-17,North,Lucknow,Books,Fiction,5,27298,15,116016.5,26646.97,Credit Card,2025,9,September,0.22968258825253304
10299,2024-01-03,South,Thiruvananthapuram,Books,Textbook,1,72532,5,68905.4,5338.34,Net Banking,2024,1,January,0.07747346361823602
10300,2024-09-14,North,Lucknow,Electronics,Camera,5,32758,5,155600.5,33651.01,Net Banking,2024,9,September,0.2162654361650509
10301,2024-08-29,West,Mumbai,Electronics,Headphones,1,50673,0,50673.0,6174.29,COD,2024,8,August,0.12184575612258994
10302,2025-04-01,East,Kolkata,Beauty,Foundation,3,51988,5,148165.8,28610.94,UPI,2025,4,April,0.19310083703526726
10303,2024-05-13,North,Chandigarh,Furniture,Bed,5,50808,20,203232.0,18444.62,Debit Card,2024,5,May,0.0907564753582113
10304,2024-10-18,West,Pune,Sports,Dumbbells,1,60395,10,54355.5,8805.24,UPI,2024,10,October,0.16199354251179732
10305,2025-08-31,South,Chennai,Kitchen,Cookware Set,4,18577,0,74308.0,9828.04,UPI,2025,8,August,0.13226086020347744
10306,2024-03-26,North,Lucknow,Toys,RC Car,5,42091,15,178886.75,33710.88,Net Banking,2024,3,March,0.18844816622807445
10307,2023-11-05,East,Guwahati,Home Decor,Vase,2,48342,10,87015.6,8010.29,Net Banking,2023,11,November,0.09205579229471496
10308,2024-05-27,North,Chandigarh,Furniture,Sofa,5,14484,10,65178.0,14017.38,UPI,2024,5,May,0.2150630580870846
10309,2025-06-11,South,Chennai,Beauty,Shampoo,3,75112,0,225336.0,41756.57,UPI,2025,6,June,0.18530802889906628
10310,2024-09-13,North,Delhi,Furniture,Bed,1,61423,5,58351.85,7117.79,Net Banking,2024,9,September,0.12198053703524396
10311,2024-07-17,South,Coimbatore,Toys,Board Game,5,68955,5,327536.25,66432.74,Net Banking,2024,7,July,0.20282561090566312
10312,2025-04-13,East,Ranchi,Home Decor,Vase,2,54662,20,87459.2,6642.63,Debit Card,2025,4,April,0.0759511863817643
10313,2023-12-06,East,Ranchi,Toys,Puzzle,1,25673,0,25673.0,5287.23,Net Banking,2023,12,December,0.20594515638998168
10314,2025-01-09,North,Delhi,Beauty,Perfume,5,70511,0,352555.0,50630.69,COD,2025,1,January,0.1436107557686035
10315,2024-05-25,North,Jaipur,Books,Comics,5,27101,10,121954.5,16875.23,UPI,2024,5,May,0.1383731637618948
10316,2023-12-27,East,Kolkata,Electronics,Headphones,4,58124,15,197621.6,24989.09,Debit Card,2023,12,December,0.12644918369247085
10317,2024-05-11,South,Bangalore,Toys,Action Figure,4,76344,10,274838.4,62452.3,UPI,2024,5,May,0.22723280298531792
10318,2025-06-01,West,Pune,Sports,Cricket Bat,3,79811,5,227461.35,38212.89,Net Banking,2025,6,June,0.16799728833052296
10319,2024-10-27,West,Surat,Groceries,Wheat,3,47051,10,127037.7,28041.84,Credit Card,2024,10,October,0.22073636408719616
10320,2025-05-26,North,Delhi,Groceries,Wheat,1,79212,0,79212.0,6199.67,Credit Card,2025,5,May,0.078266803009645
10321,2024-01-22,North,Chandigarh,Furniture,Chair,3,27980,15,71349.0,15172.76,Debit Card,2024,1,January,0.21265553826963238
10322,2025-02-25,West,Goa,Electronics,Mobile,2,33835,15,57519.5,7514.18,UPI,2025,2,February,0.1306370882917967
10323,2024-03-18,West,Pune,Kitchen,Refrigerator,2,55696,15,94683.2,11283.19,COD,2024,3,March,0.11916781435354953
10324,2025-02-21,West,Mumbai,Electronics,Mobile,4,67835,0,271340.0,43514.49,UPI,2025,2,February,0.16036887300066335
10325,2024-07-10,East,Guwahati,Home Decor,Cushion,4,37394,20,119660.8,26431.65,Net Banking,2024,7,July,0.22088812710595285
10326,2025-07-10,East,Kolkata,Kitchen,Mixer Grinder,4,40507,5,153926.6,19586.78,COD,2025,7,July,0.1272475322653784
10327,2023-11-12,East,Patna,Kitchen,Microwave,2,5015,0,10030.0,1721.21,Net Banking,2023,11,November,0.1716061814556331
10328,2024-09-19,South,Hyderabad,Clothing,Men's Wear,4,58878,20,188409.6,41098.05,Credit Card,2024,9,September,0.21813140094772243
10329,2024-11-24,North,Chandigarh,Clothing,Kids Wear,1,5141,0,5141.0,929.63,Debit Card,2024,11,November,0.18082668741489982
10330,2024-10-16,South,Bangalore,Sports,Dumbbells,1,7226,10,6503.4,1113.73,Credit Card,2024,10,October,0.17125349817018792
10331,2024-10-25,West,Surat,Electronics,Laptop,5,27669,0,138345.0,18153.21,UPI,2024,10,October,0.13121695760598504
10332,2024-03-08,South,Thiruvananthapuram,Groceries,Wheat,3,43125,10,116437.5,20639.6,Credit Card,2024,3,March,0.17725904455179817
10333,2024-03-23,North,Jaipur,Books,Fiction,5,54056,10,243252.0,34303.11,COD,2024,3,March,0.14101881998914706
10334,2023-11-22,South,Hyderabad,Beauty,Face Cream,2,21407,15,36391.9,6661.9,Credit Card,2023,11,November,0.18305996664092833
10335,2025-06-01,West,Goa,Furniture,Cabinet,4,26792,0,107168.0,8763.99,Net Banking,2025,6,June,0.08177804941773664
10336,2025-08-26,South,Thiruvananthapuram,Furniture,Sofa,1,17266,5,16402.7,1077.72,Debit Card,2025,8,August,0.06570381705450931
10337,2023-11-21,South,Bangalore,Electronics,Mobile,4,28866,15,98144.4,12724.88,UPI,2023,11,November,0.1296546720954023
10338,2024-07-19,East,Bhubaneswar,Groceries,Sugar,2,72768,15,123705.6,15183.16,Credit Card,2024,7,July,0.1227362382947902
10339,2023-10-08,West,Surat,Furniture,Chair,5,44620,0,223100.0,17960.38,Net Banking,2023,10,October,0.08050372030479606
10340,2024-07-27,East,Guwahati,Books,Comics,4,39237,5,149100.6,21260.28,Credit Card,2024,7,July,0.14259017066329713
10341,2024-05-18,East,Kolkata,Furniture,Chair,5,28761,15,122234.25,21318.01,Credit Card,2024,5,May,0.17440291898547255
10342,2024-08-27,East,Bhubaneswar,Sports,Football,3,28696,20,68870.4,11659.91,UPI,2024,8,August,0.1693021965895363
10343,2023-10-16,East,Bhubaneswar,Kitchen,Mixer Grinder,3,13698,20,32875.2,5197.07,Debit Card,2023,10,October,0.15808481773494915
10344,2024-10-19,West,Ahmedabad,Kitchen,Juicer,1,67733,5,64346.35,11812.56,UPI,2024,10,October,0.18357777869296393
10345,2025-08-21,South,Bangalore,Sports,Yoga Mat,5,22546,5,107093.5,24660.13,Net Banking,2025,8,August,0.23026728979816702
10346,2025-02-02,West,Mumbai,Clothing,Kids Wear,3,72254,15,184247.7,45928.61,COD,2025,2,February,0.24927643601521213
10347,2024-07-01,East,Kolkata,Kitchen,Mixer Grinder,1,8062,5,7658.9,1392.85,Net Banking,2024,7,July,0.18186031936701091
10348,2024-11-07,South,Coimbatore,Electronics,Camera,1,70715,15,60107.75,5835.25,UPI,2024,11,November,0.09707982747649013
10349,2025-06-26,East,Kolkata,Home Decor,Clock,1,25415,10,22873.5,5134.3,UPI,2025,6,June,0.2244649922399283
10350,2025-06-03,East,Guwahati,Home Decor,Vase,2,20517,20,32827.2,5810.64,Credit Card,2025,6,June,0.17700687234975876
10351,2024-08-05,North,Amritsar,Sports,Football,2,69618,0,139236.0,30309.19,Net Banking,2024,8,August,0.2176821368037002
10352,2024-07-28,West,Mumbai,Home Decor,Cushion,2,33205,20,53128.0,12431.54,Credit Card,2024,7,July,0.23399224514380365
10353,2024-09-07,South,Chennai,Toys,Board Game,4,71919,20,230140.8,41478.59,UPI,2024,9,September,0.18023136271360835
10354,2024-01-22,West,Pune,Kitchen,Microwave,1,52774,5,50135.3,3969.6,COD,2024,1,January,0.07917774502197054
10355,2025-07-20,North,Delhi,Groceries,Oil,4,12610,20,40352.0,7659.18,COD,2025,7,July,0.18980917922283902
10356,2023-10-08,North,Amritsar,Home Decor,Cushion,1,34831,10,31347.9,4061.3,UPI,2023,10,October,0.12955572781589836
10357,2025-01-26,South,Chennai,Kitchen,Cookware Set,4,44710,20,143072.0,19431.3,Net Banking,2025,1,January,0.13581483448892864
10358,2025-05-08,South,Bangalore,Clothing,Shoes,3,1260,0,3780.0,362.71,Credit Card,2025,5,May,0.09595502645502645
10359,2024-01-14,East,Kolkata,Kitchen,Cookware Set,1,17584,10,15825.6,3032.16,Net Banking,2024,1,January,0.1915984228086139
10360,2024-07-28,East,Patna,Books,Biography,3,31082,10,83921.4,4318.57,Debit Card,2024,7,July,0.05145969919472268
10361,2025-04-28,West,Ahmedabad,Home Decor,Lamp,2,35165,15,59780.5,11479.28,Debit Card,2025,4,April,0.19202382047657682
10362,2024-11-14,West,Mumbai,Clothing,Accessories,4,67674,5,257161.2,13974.84,UPI,2024,11,November,0.0543427235523866
10363,2024-10-20,West,Mumbai,Beauty,Face Cream,4,67151,5,255173.8,16707.86,Debit Card,2024,10,October,0.06547639295256802
10364,2023-11-19,South,Coimbatore,Clothing,Women's Wear,1,7087,0,7087.0,604.61,Net Banking,2023,11,November,0.0853125440948215
10365,2025-05-14,North,Jaipur,Groceries,Wheat,3,44103,15,112462.65,21743.77,UPI,2025,5,May,0.19334214514774462
10366,2025-10-03,West,Surat,Toys,Action Figure,1,54671,0,54671.0,12774.27,UPI,2025,10,October,0.23365714912842275
10367,2023-11-14,East,Patna,Toys,RC Car,1,28783,5,27343.85,6205.0,UPI,2023,11,November,0.22692488438899425
10368,2025-01-06,North,Lucknow,Home Decor,Clock,5,26170,15,111222.5,9145.67,UPI,2025,1,January,0.08222859583267775
10369,2023-10-13,East,Patna,Home Decor,Clock,2,20101,15,34171.7,6720.07,Debit Card,2023,10,October,0.19665600482270418
10370,2024-04-08,West,Surat,Sports,Dumbbells,5,41691,20,166764.0,17579.02,COD,2024,4,April,0.10541255906550574
10371,2024-04-25,West,Mumbai,Furniture,Cabinet,4,51848,0,207392.0,47871.61,Debit Card,2024,4,April,0.23082669534022526
10372,2025-06-28,North,Lucknow,Electronics,Laptop,1,14010,20,11208.0,2672.37,UPI,2025,6,June,0.23843415417558886
10373,2024-10-25,South,Chennai,Clothing,Kids Wear,2,78959,10,142126.2,11846.26,Debit Card,2024,10,October,0.08335029009429647
10374,2023-11-04,East,Ranchi,Furniture,Table,3,59052,5,168298.2,12144.65,Debit Card,2023,11,November,0.07216149667673212
10375,2023-10-17,West,Surat,Groceries,Wheat,1,24888,20,19910.4,3164.1,Net Banking,2023,10,October,0.15891694792671165
10376,2025-09-23,South,Bangalore,Beauty,Perfume,3,34836,0,104508.0,10965.21,Debit Card,2025,9,September,0.10492220691238947
10377,2024-10-03,South,Chennai,Kitchen,Juicer,3,76943,0,230829.0,19570.6,Debit Card,2024,10,October,0.08478397428399377
10378,2024-06-23,East,Patna,Books,Textbook,4,24517,10,88261.2,20015.42,COD,2024,6,June,0.22677484557200672
10379,2025-01-30,West,Ahmedabad,Sports,Tennis Racket,2,10782,5,20485.8,2609.18,Credit Card,2025,1,January,0.12736529693739077
